video_name,video_path,frame,second,class,nose_x,nose_y,nose_c,left_eye_x,left_eye_y,left_eye_c,right_eye_x,right_eye_y,right_eye_c,left_ear_x,left_ear_y,left_ear_c,right_ear_x,right_ear_y,right_ear_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,right_elbow_x,right_elbow_y,right_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,right_wrist_x,right_wrist_y,right_wrist_c,left_hip_x,left_hip_y,left_hip_c,right_hip_x,right_hip_y,right_hip_c,left_knee_x,left_knee_y,left_knee_c,right_knee_x,right_knee_y,right_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_ankle_x,right_ankle_y,right_ankle_c
03.mp4,S2/Fall/03.mp4,0,0.0,Falling,711.9552,258.7167,0.7693,710.1623,243.9984,0.1173,710.4851,252.7431,0.8729,686.5807,217.5093,0.0857,694.4462,234.0217,0.9655,634.2755,226.7394,0.942,657.467,263.2546,0.9998,634.4636,285.7976,0.4132,680.4567,341.54,0.9994,667.183,345.9351,0.3869,722.4173,413.4034,0.993,512.4315,306.2767,0.9954,538.7736,322.7122,0.9997,475.2792,374.172,0.9918,551.9916,427.5,0.9993,394.1617,428.0449,0.9763,528.8376,513.2444,0.9953
03.mp4,S2/Fall/03.mp4,1,0.1,Falling,713.3937,259.8194,0.7605,711.8091,243.8266,0.1118,710.625,253.8374,0.8667,689.8488,217.1759,0.0831,695.0432,236.7923,0.9644,637.2773,228.7145,0.9384,659.581,268.2657,0.9998,636.2797,289.7309,0.4062,684.1025,345.5408,0.9994,671.1649,357.4536,0.3854,725.2474,417.3597,0.9932,514.9425,303.3047,0.9947,540.6971,321.5096,0.9996,473.1692,369.0318,0.9897,549.1157,428.3455,0.9992,392.2551,418.8359,0.9699,527.4372,511.6205,0.994
03.mp4,S2/Fall/03.mp4,2,0.2,Falling,713.2587,266.5849,0.5824,710.4637,248.8802,0.0856,710.5809,260.4472,0.6935,691.4528,219.4558,0.0897,696.7862,243.9496,0.8878,640.3547,232.7181,0.8704,658.2155,277.948,0.9992,634.5665,283.911,0.3013,685.7579,344.7162,0.9972,662.7055,333.2387,0.3023,727.1008,417.9983,0.9767,523.0803,308.0539,0.9892,545.6334,331.1045,0.9989,468.7582,366.2683,0.9876,551.2844,438.4363,0.9985,381.8512,415.3423,0.9732,539.4165,530.4706,0.9932
03.mp4,S2/Fall/03.mp4,3,0.3,Falling,713.874,268.3444,0.5511,710.3773,250.6168,0.0769,711.5873,262.4279,0.6745,691.691,220.7757,0.083,698.8314,245.683,0.8874,642.4435,234.5452,0.8631,660.5682,278.7267,0.9991,635.1891,286.1685,0.2972,688.2906,346.7996,0.9968,663.8329,331.2451,0.2937,729.8629,420.8283,0.9736,522.9384,309.2726,0.9874,545.132,331.5229,0.9986,473.8124,369.3751,0.9847,552.6038,439.08,0.9981,376.9265,414.9969,0.9672,532.3019,526.9988,0.9914
03.mp4,S2/Fall/03.mp4,4,0.4,Falling,715.8864,268.982,0.4876,710.8452,250.7491,0.0631,713.8998,263.8809,0.6214,689.5048,220.0928,0.0739,700.7291,248.1816,0.8677,640.6487,230.838,0.8216,661.4506,282.3998,0.9987,631.5883,270.9414,0.2395,688.9943,346.888,0.9957,655.0093,309.36,0.2444,730.5938,419.0269,0.9654,522.3238,308.9482,0.9858,546.0529,334.3667,0.9985,474.4077,363.7381,0.9864,553.232,437.3834,0.9983,375.2605,413.5579,0.975,533.3813,528.1907,0.9934
03.mp4,S2/Fall/03.mp4,5,0.5,Falling,719.6093,269.9406,0.6468,714.8107,253.0785,0.0809,718.3645,265.4912,0.7913,689.9515,223.1801,0.077,705.016,248.3527,0.9454,638.0166,228.2654,0.8968,667.6943,278.6094,0.9997,626.8371,265.7368,0.2974,685.6946,346.3022,0.9988,653.1151,309.7491,0.2882,729.6464,419.3179,0.9872,519.3329,305.5988,0.9929,549.2179,328.8409,0.9995,478.5128,364.3592,0.9905,553.4444,429.9161,0.9992,382.4937,416.3279,0.9787,520.7935,516.3323,0.9956
03.mp4,S2/Fall/03.mp4,6,0.6,Falling,720.1146,273.5843,0.5319,716.1204,255.0819,0.074,717.7129,267.5779,0.664,696.8157,223.2527,0.0769,703.6071,249.8389,0.875,645.7026,233.7714,0.8279,662.3134,284.0103,0.9989,633.8063,275.1003,0.2333,689.1356,347.9341,0.9962,656.8756,313.6345,0.2389,731.3247,419.7742,0.9683,529.9802,309.3559,0.9868,551.2111,335.0616,0.9987,478.0029,365.2897,0.9876,556.4478,441.8905,0.9986,373.1433,407.7787,0.9775,534.9189,529.0952,0.9943
03.mp4,S2/Fall/03.mp4,7,0.7,Falling,722.5709,274.7841,0.5554,719.4668,257.2272,0.0805,719.9115,268.6984,0.6807,700.9754,226.6076,0.0786,704.7661,250.9501,0.876,649.2452,236.83,0.839,663.2577,282.2619,0.999,637.8686,280.2613,0.2506,688.0241,345.1223,0.9965,659.8856,314.2394,0.2584,732.5024,419.2444,0.9713,532.3769,310.6183,0.9875,552.2659,334.1127,0.9987,476.6182,366.8055,0.9877,559.2802,439.6154,0.9986,376.034,409.9571,0.9769,539.9385,528.6362,0.9942
03.mp4,S2/Fall/03.mp4,8,0.8,Falling,722.7281,276.0986,0.5556,719.0919,258.863,0.0842,720.8831,269.7565,0.6723,700.077,227.9381,0.0831,706.2743,251.0953,0.8693,649.368,236.7485,0.8471,663.3286,281.851,0.9989,641.9529,276.1809,0.2719,687.4757,344.5998,0.9959,667.9153,306.1397,0.2748,736.5889,419.3175,0.9678,533.0121,311.6229,0.987,552.9673,334.8615,0.9985,477.2076,370.6072,0.9865,559.0578,441.8258,0.9983,374.6863,414.0414,0.9736,537.0468,530.4081,0.9929
03.mp4,S2/Fall/03.mp4,9,0.9,Falling,724.5802,279.7587,0.5248,721.1962,262.7512,0.0814,723.0467,273.0463,0.6274,703.4977,231.8909,0.0869,709.5012,253.7429,0.8449,653.5137,241.5117,0.8467,666.2803,282.5058,0.9986,648.7417,287.072,0.2872,690.7014,345.0935,0.9951,677.2342,324.1634,0.282,740.1393,421.3064,0.9635,535.5129,314.9895,0.9871,554.4587,336.6551,0.9984,480.7897,372.1821,0.987,560.6471,442.2827,0.9982,380.9724,414.7749,0.9748,538.9642,531.2883,0.9928
03.mp4,S2/Fall/03.mp4,10,1.0,Falling,728.4485,282.1328,0.5625,725.1287,265.2473,0.0947,726.9186,275.5957,0.6589,706.902,234.8949,0.1008,713.4244,256.9682,0.8612,654.3417,243.4817,0.8715,671.137,286.4334,0.9987,646.7536,284.9076,0.3281,695.4768,348.7498,0.9953,673.7943,317.5901,0.3159,743.3831,420.9952,0.9646,534.1281,317.2825,0.9879,555.2684,339.4811,0.9984,482.0123,375.1107,0.9863,563.0891,444.9761,0.998,382.1562,414.7812,0.9715,538.3769,529.4571,0.9915
03.mp4,S2/Fall/03.mp4,11,1.1,Falling,734.9488,284.0236,0.5366,732.1503,266.5925,0.0862,732.3452,277.0788,0.6266,714.541,236.8733,0.0935,716.9872,259.3995,0.8436,662.8913,246.7804,0.869,673.8414,289.899,0.9986,657.3167,290.538,0.3388,698.3193,352.7713,0.9951,683.0242,325.7414,0.3271,747.9498,424.1151,0.9648,541.0403,318.7008,0.9881,558.6857,340.8983,0.9984,483.6313,376.0492,0.9862,566.752,446.6398,0.9979,380.0984,413.6095,0.9708,541.2218,529.5448,0.9912
03.mp4,S2/Fall/03.mp4,12,1.2,Falling,742.1265,288.2153,0.7239,742.6332,273.2988,0.1287,739.2869,280.9838,0.8278,727.7418,247.0909,0.086,722.9392,261.9106,0.9288,674.3185,253.4082,0.9192,678.6115,287.573,0.9996,666.1899,300.7219,0.3954,696.7203,355.1142,0.9987,692.4712,332.4145,0.3875,748.1135,424.0644,0.9878,550.0416,313.5693,0.9939,564.0088,330.3839,0.9994,494.1579,376.2879,0.9916,570.2608,435.4074,0.9991,389.0948,411.8611,0.9799,535.7234,513.2228,0.9953
03.mp4,S2/Fall/03.mp4,13,1.3,Falling,745.5702,289.8391,0.6371,744.4086,274.9495,0.0977,743.1853,283.2333,0.7376,728.947,249.0701,0.0881,729.1971,265.2036,0.9065,682.5028,260.266,0.9332,684.4349,288.052,0.9995,681.1298,318.2729,0.4711,699.1821,353.6057,0.9983,719.5426,361.9069,0.4177,751.2972,422.9134,0.9846,553.3583,318.11,0.9945,567.7768,332.0444,0.9994,496.0011,379.8052,0.9919,580.2878,434.9717,0.999,381.594,412.8297,0.9796,548.5164,509.2422,0.9945
03.mp4,S2/Fall/03.mp4,14,1.4,Falling,749.5327,297.9481,0.6958,749.5914,284.3412,0.1411,747.8766,290.1929,0.7334,735.6961,260.763,0.1328,733.8593,270.9836,0.8991,693.2559,275.1795,0.9771,689.4412,291.7415,0.9994,702.7265,348.6576,0.8027,712.4958,367.8041,0.998,750.5563,394.522,0.7095,763.6508,433.4986,0.9847,555.962,329.9493,0.9968,563.7159,337.21,0.9993,506.3525,391.9788,0.9921,568.1901,434.3003,0.9981,390.6768,422.8627,0.9696,522.9845,503.5144,0.9873
03.mp4,S2/Fall/03.mp4,15,1.5,Falling,759.9978,304.9754,0.8144,760.3916,293.8182,0.2877,758.7737,296.0065,0.8424,743.4607,276.491,0.1398,734.2814,279.371,0.8805,720.0718,283.3279,0.9752,698.2049,297.9698,0.9985,713.1074,333.666,0.8975,704.6448,385.0831,0.9976,752.27,369.9416,0.8674,763.1544,428.3365,0.9884,577.5861,339.443,0.9984,550.8532,332.2645,0.9995,582.4974,424.4214,0.9956,484.3832,402.853,0.9984,517.0085,483.7507,0.982,383.7296,446.9458,0.9905
03.mp4,S2/Fall/03.mp4,16,1.6,Falling,762.718,313.9308,0.8372,762.7061,302.2437,0.2085,761.8299,305.3658,0.8542,743.1909,284.8686,0.1002,741.1714,288.5103,0.9195,712.3661,288.8498,0.9847,704.1998,304.7982,0.9996,721.3685,341.4652,0.9231,716.3965,386.0374,0.9994,760.0094,381.1823,0.9063,769.4343,421.0864,0.9965,575.645,344.2242,0.9992,564.2686,341.4224,0.9998,570.4014,423.1674,0.9972,518.1494,423.1814,0.9993,494.3757,478.7682,0.9848,416.8456,478.1169,0.9937
03.mp4,S2/Fall/03.mp4,17,1.7,Falling,768.6921,320.3637,0.7106,765.7761,308.4675,0.1273,767.4861,312.5106,0.7451,747.03,289.7759,0.0489,743.0723,297.84,0.8021,733.9983,306.0944,0.9466,716.1619,319.7185,0.9984,733.765,347.4607,0.896,718.3827,396.4099,0.9991,773.6093,385.4759,0.9306,780.3486,412.9437,0.9973,590.9474,360.7088,0.9989,563.2814,348.8018,0.9997,608.4963,445.0105,0.9978,485.3685,409.5693,0.9994,565.4357,511.0918,0.9917,376.5616,442.6645,0.9965
03.mp4,S2/Fall/03.mp4,18,1.8,Falling,774.9791,338.528,0.8138,774.7349,328.0462,0.2904,774.8125,327.3192,0.8432,756.3331,311.2454,0.1102,746.3698,308.3401,0.8438,742.89,324.2609,0.9628,714.3595,326.949,0.9977,730.8218,363.1433,0.8827,716.6332,402.5352,0.9974,781.9164,396.7064,0.8816,780.6875,419.584,0.9907,596.6658,366.9376,0.9984,560.363,348.3211,0.9995,612.2355,452.9894,0.997,467.4306,396.3989,0.9989,562.3746,508.6468,0.9899,367.8862,411.9543,0.9948
03.mp4,S2/Fall/03.mp4,19,1.9,Falling,780.3282,346.9165,0.7706,778.8507,334.3145,0.1449,778.3133,338.3659,0.8361,764.1471,314.4638,0.0436,755.2568,321.7251,0.8703,742.1752,326.9331,0.9316,719.4111,336.2586,0.999,755.6371,382.5409,0.817,721.8752,408.6956,0.9994,797.6163,412.735,0.8887,793.1886,428.5367,0.9979,601.5241,360.4964,0.9978,575.1885,352.8005,0.9996,600.9235,431.9191,0.9951,507.6107,422.0553,0.9991,541.5377,475.5164,0.9828,392.0917,458.6828,0.9943
03.mp4,S2/Fall/03.mp4,20,2.0,Falling,781.6317,369.8771,0.8305,782.8647,358.2733,0.2397,779.8462,357.1868,0.8888,770.9758,336.3648,0.0536,751.7501,333.2582,0.8562,758.0493,349.1547,0.8945,727.783,346.2029,0.9986,754.7353,391.9891,0.6815,723.1801,418.8135,0.999,798.9498,421.8696,0.8073,796.6644,431.8994,0.9968,615.1371,377.5084,0.9972,579.4245,355.676,0.9996,626.6755,458.3087,0.996,491.3339,398.2189,0.9994,580.0825,510.0069,0.9908,379.6454,410.2926,0.9973
03.mp4,S2/Fall/03.mp4,21,2.1,Falling,785.2569,380.7185,0.8423,786.3849,368.9907,0.2917,782.7037,369.0369,0.8953,775.6508,348.1191,0.0662,755.4958,347.8334,0.8423,759.9198,356.6998,0.8773,733.6881,358.3899,0.9982,757.66,387.7925,0.6199,724.5796,422.3199,0.9985,794.2402,411.8959,0.7598,791.0342,429.5718,0.9952,615.275,378.5052,0.9964,582.7997,358.9261,0.9995,623.9119,453.7311,0.9958,498.7812,399.5562,0.9993,576.8184,497.6871,0.9919,381.7546,405.3686,0.9976
03.mp4,S2/Fall/03.mp4,22,2.2,Falling,770.3693,383.0478,0.7259,771.5856,373.9076,0.2553,769.5729,371.2751,0.6994,775.2279,363.7823,0.1296,766.2069,360.0812,0.7328,747.3414,376.7611,0.9352,727.7424,361.9367,0.9969,750.6413,412.7055,0.7561,719.7498,396.3855,0.995,806.1441,410.2167,0.7844,788.5474,419.3137,0.9833,605.3636,378.7322,0.9957,587.0845,364.866,0.9988,560.657,428.9535,0.9941,523.6639,424.8414,0.9982,473.0237,437.2759,0.9869,414.9199,448.1998,0.9938
03.mp4,S2/Fall/03.mp4,23,2.3,Falling,768.7295,388.8742,0.8591,773.6732,385.3917,0.5495,771.7746,374.6088,0.8027,785.4639,383.9603,0.2719,773.6036,362.5437,0.7167,756.9642,402.4415,0.9616,744.7418,364.389,0.995,749.2236,423.9122,0.8448,726.4886,391.8947,0.9901,804.1102,411.0244,0.8495,795.6044,413.4231,0.9735,608.6107,404.2794,0.9961,589.5578,374.5103,0.9983,585.8177,449.764,0.995,514.4468,402.0322,0.9976,517.3198,466.5753,0.9891,385.296,413.3575,0.9933
03.mp4,S2/Fall/03.mp4,24,2.4,Falling,770.0673,391.7806,0.8201,774.2624,389.3566,0.5625,773.9899,379.5849,0.6869,789.2509,392.4421,0.3769,784.033,373.5235,0.61,755.7319,410.3207,0.9711,754.7408,374.0427,0.9916,742.3754,423.5565,0.8833,731.2609,386.5668,0.9762,789.7708,398.2077,0.8595,787.6029,400.2002,0.9411,609.7681,411.634,0.9958,601.4907,385.7188,0.9972,568.6953,442.6167,0.9949,532.6072,412.4911,0.9963,483.4326,445.4479,0.9892,400.1035,420.8774,0.9911
03.mp4,S2/Fall/03.mp4,25,2.5,Falling,772.3235,394.8147,0.8484,778.6539,394.764,0.5864,776.7833,383.2104,0.7484,792.1241,401.2351,0.3943,784.4366,377.2086,0.7027,750.6142,417.5098,0.9779,749.4636,377.1909,0.9944,736.4587,430.956,0.896,729.8539,386.0042,0.982,786.7966,406.4879,0.8658,782.3104,403.4779,0.9496,606.1942,413.8984,0.9954,600.1538,387.8425,0.9971,550.0204,441.2901,0.9926,533.3959,416.5401,0.9949,460.188,434.2668,0.9828,409.3958,423.809,0.9861
03.mp4,S2/Fall/03.mp4,26,2.6,Falling,768.2077,402.9557,0.8797,776.1822,404.4695,0.5968,773.4006,391.0282,0.8286,787.078,409.3972,0.3661,777.4269,380.3113,0.81,747.5328,418.6552,0.9823,744.8719,375.6043,0.9965,736.9266,429.7481,0.9092,732.9318,391.0727,0.9899,794.7081,411.3632,0.8868,782.6949,415.2868,0.9699,606.36,411.1457,0.995,600.2041,381.6204,0.9972,553.1055,444.2175,0.9896,540.4263,405.2874,0.9937,469.2128,448.9998,0.9717,432.2411,416.3108,0.9792
03.mp4,S2/Fall/03.mp4,27,2.7,Falling,781.7128,402.6477,0.6995,786.7393,401.2451,0.3146,784.8539,395.8341,0.6403,797.7031,397.0467,0.2094,790.3738,384.5326,0.6426,761.327,395.8314,0.9288,751.139,382.8441,0.9946,752.9194,417.6704,0.6633,730.371,416.4162,0.9853,792.3195,410.0403,0.624,794.1,421.1071,0.9453,623.2406,397.6745,0.9919,617.1896,384.4825,0.9974,557.2956,420.6865,0.991,554.4122,420.9891,0.9966,445.927,414.2309,0.9866,433.4292,429.3176,0.9927
03.mp4,S2/Fall/03.mp4,28,2.8,Falling,779.0818,402.8655,0.5489,781.8442,404.2886,0.2695,782.4574,395.9443,0.4125,792.3914,405.8831,0.2388,787.0885,390.5628,0.5084,753.4954,409.4208,0.9515,744.7606,383.3142,0.9839,734.2103,422.2512,0.8301,728.1306,395.968,0.9549,789.378,417.3664,0.7582,782.6094,413.9194,0.878,602.0186,405.5775,0.9962,593.9594,386.8665,0.9973,521.0023,417.6303,0.9973,521.6749,410.7834,0.9978,420.358,407.5067,0.9961,415.5302,415.3121,0.9964
03.mp4,S2/Fall/03.mp4,29,2.9,Falling,782.1218,394.705,0.48,785.7985,395.9642,0.2582,786.0576,389.555,0.3165,793.259,400.2337,0.2861,790.9141,385.9402,0.3483,753.7526,404.8215,0.9385,752.9604,386.64,0.9712,745.0788,415.314,0.793,734.2819,404.0599,0.9105,786.1043,417.5345,0.6921,793.1052,420.9518,0.7785,609.1831,397.7907,0.9938,610.009,381.5045,0.9949,528.6243,411.5364,0.9957,537.535,407.1292,0.9959,425.3934,401.7483,0.9944,420.6047,410.1001,0.9942
03.mp4,S2/Fall/03.mp4,30,3.0,Falling,788.0613,398.5872,0.3581,789.9031,397.7859,0.1489,790.7968,394.2457,0.2583,792.0331,397.6173,0.1756,791.4473,389.7084,0.3517,753.8043,397.9864,0.8911,753.7908,388.4483,0.9587,743.0083,412.2908,0.7215,735.3702,410.9258,0.9104,789.9111,416.7932,0.6491,801.3876,420.7471,0.795,612.6309,394.5237,0.9872,613.4376,382.2157,0.9907,533.5468,412.3957,0.9898,541.106,411.9915,0.9913,438.9175,415.5588,0.9858,433.274,423.4219,0.9863
03.mp4,S2/Fall/03.mp4,31,3.1,Falling,781.2242,397.8538,0.3205,782.6605,397.4092,0.1288,784.0172,394.0526,0.2229,785.5852,396.8995,0.1615,785.6523,389.6664,0.3209,751.5618,395.8362,0.879,749.1912,387.1248,0.9514,745.2148,409.8836,0.7283,734.524,409.1259,0.909,792.0932,415.3177,0.6662,802.3713,418.6221,0.8011,615.311,395.0546,0.9836,614.4866,383.2014,0.9879,533.3636,412.0377,0.9839,540.2616,412.606,0.986,442.2502,410.1937,0.9758,437.6263,418.9607,0.9764
03.mp4,S2/Fall/03.mp4,32,3.2,Falling,775.8341,397.046,0.4124,780.1403,399.0247,0.2431,778.402,389.4869,0.2795,793.3884,406.4847,0.2846,784.1021,389.317,0.3573,758.3134,411.9252,0.8859,746.7828,387.303,0.9533,734.6487,417.8948,0.616,741.1486,399.9414,0.848,789.0036,417.5283,0.4945,811.0333,419.6729,0.6522,617.7586,403.0284,0.9875,607.0443,384.2263,0.9908,536.6697,420.7107,0.9932,537.742,407.362,0.9941,432.1723,408.9821,0.993,431.8461,402.4897,0.9935
03.mp4,S2/Fall/03.mp4,33,3.3,Falling,776.9129,417.481,0.3126,780.7935,414.6161,0.1413,779.5973,409.3603,0.2302,786.3144,407.1935,0.2058,783.8345,395.7442,0.3047,753.4155,395.953,0.7795,745.2504,388.4466,0.9591,747.4234,406.3702,0.4075,736.0504,414.0925,0.8985,798.1115,418.7136,0.319,806.341,422.8168,0.7053,621.7107,390.2096,0.9643,616.9737,377.8985,0.9844,534.1414,411.8514,0.9645,528.3655,412.8406,0.9814,416.9391,398.5199,0.9598,413.8652,413.3226,0.9731
03.mp4,S2/Fall/03.mp4,34,3.4,Falling,762.5297,428.6554,0.6357,769.5019,430.9456,0.4913,764.6389,419.4784,0.5143,789.6996,426.6684,0.3502,766.2263,404.326,0.4077,747.9406,412.6933,0.882,734.4005,388.5033,0.9335,740.1647,400.0246,0.5794,729.818,393.3201,0.7593,772.008,413.6311,0.4803,792.8824,417.7791,0.5623,604.6041,400.9061,0.9764,594.8128,381.1454,0.98,525.1925,413.3605,0.9882,532.8788,398.7874,0.9885,405.2303,396.5219,0.99,405.2116,387.9826,0.9897
03.mp4,S2/Fall/03.mp4,35,3.5,Falling,760.7751,431.1713,0.7557,770.6671,430.463,0.5939,762.8669,420.5314,0.6522,779.3151,423.815,0.5528,761.8687,400.5888,0.5305,740.313,407.8393,0.9299,733.8902,389.6992,0.981,752.6627,396.7972,0.5826,755.0723,394.4519,0.8978,787.7719,418.0142,0.4132,797.605,417.9969,0.6714,609.3097,396.8875,0.9695,605.3062,377.3607,0.9834,514.4615,416.9832,0.9579,511.0612,407.6184,0.9726,389.8412,392.463,0.946,391.1197,403.1597,0.9584
03.mp4,S2/Fall/03.mp4,36,3.6,Falling,769.3418,414.3908,0.3916,770.3824,414.4312,0.2512,768.8165,411.7661,0.2296,786.3702,413.7242,0.2684,773.296,410.7905,0.2328,759.4847,413.4696,0.9089,748.3589,405.4177,0.9205,753.9008,409.481,0.7497,741.2997,412.4401,0.7762,780.4884,418.1195,0.631,799.2484,419.2229,0.5962,609.3553,405.609,0.9914,601.8043,392.3567,0.9905,536.0047,411.8129,0.9957,542.8996,409.8077,0.9946,399.088,388.2275,0.9958,396.881,388.6337,0.9947
03.mp4,S2/Fall/03.mp4,37,3.7,Falling,775.2186,416.7686,0.3754,776.2531,416.5702,0.2575,774.8181,413.4581,0.2001,793.5136,416.189,0.2831,780.8346,412.4364,0.2013,763.816,417.5949,0.9128,755.9247,406.1444,0.8989,753.3326,413.0371,0.7757,740.0004,409.0121,0.7218,777.3406,418.759,0.6579,793.9468,418.4859,0.5487,613.3619,407.5385,0.9911,608.3026,393.4012,0.9885,538.4508,412.3107,0.9956,548.9417,410.5534,0.9935,399.0609,386.2787,0.9956,396.124,389.2405,0.9939
03.mp4,S2/Fall/03.mp4,38,3.8,Falling,777.4852,424.2823,0.4394,779.8925,424.0708,0.3498,777.3734,419.3304,0.241,800.4224,422.0647,0.3384,784.066,414.7627,0.1933,768.7771,419.4894,0.8998,762.2564,405.2684,0.8775,758.8843,409.6955,0.7161,745.4852,404.3587,0.6337,772.782,424.5212,0.5832,792.9898,421.1673,0.4527,620.9104,408.6312,0.9884,616.9307,392.6144,0.9851,543.3801,413.4724,0.9955,556.6645,408.2649,0.9932,400.5073,392.0491,0.9962,397.2409,391.0356,0.9947
03.mp4,S2/Fall/03.mp4,39,3.9,Falling,789.4364,400.9814,0.3109,790.0012,399.815,0.21,788.0047,397.2723,0.145,802.5688,405.9846,0.2738,792.0889,404.0015,0.1696,771.6409,418.9438,0.9201,764.1965,410.0396,0.8849,754.189,425.8936,0.8066,738.8296,424.2772,0.6812,776.429,417.5068,0.6916,785.0247,417.3761,0.5192,618.741,406.4551,0.9924,613.9761,393.0032,0.9889,537.0086,411.0263,0.9967,549.6393,409.4618,0.9943,403.3332,392.2899,0.9965,397.9812,393.0732,0.9947
03.mp4,S2/Fall/03.mp4,40,4.0,Falling,793.1158,398.6548,0.2516,793.4142,397.0278,0.1587,792.0756,394.7024,0.1138,809.1087,403.1976,0.228,800.0303,402.2337,0.1556,782.1816,415.2538,0.8992,771.309,407.5163,0.8838,757.8275,423.7649,0.7698,741.5427,425.1512,0.7085,784.4194,411.713,0.6547,790.0892,413.0518,0.5451,630.9155,402.5566,0.9918,623.4841,389.5439,0.9895,548.9581,409.0889,0.9964,557.3369,407.1401,0.9945,410.6625,391.0566,0.9962,406.3201,389.1272,0.9947
03.mp4,S2/Fall/03.mp4,41,4.1,Falling,784.3132,411.0415,0.15,783.2025,411.3652,0.095,784.04,409.1078,0.0611,797.6857,415.8263,0.1748,791.8429,415.0916,0.1046,773.0211,420.5267,0.8684,766.4213,412.6441,0.8033,757.197,424.8811,0.7839,741.8176,425.5341,0.6381,780.7098,416.5085,0.6814,791.2809,417.9173,0.503,625.8336,407.1505,0.9908,621.4883,393.9943,0.986,543.7206,406.55,0.996,557.6517,404.0748,0.993,413.4089,388.7288,0.996,407.8707,386.0714,0.9938
03.mp4,S2/Fall/03.mp4,42,4.2,Falling,795.6587,402.4142,0.1969,795.1837,400.1707,0.0948,792.891,400.7548,0.1066,804.8729,403.6643,0.1426,792.6561,408.5152,0.1757,779.8214,412.4328,0.8658,761.6967,415.4617,0.8993,759.1289,420.1598,0.7398,738.8721,436.2346,0.7976,781.5903,418.337,0.6512,790.9739,420.2637,0.654,623.8038,404.4331,0.9907,610.895,395.144,0.9903,542.0332,406.396,0.9952,543.4488,408.8142,0.994,406.3598,389.09,0.9948,400.5847,388.2765,0.9935
03.mp4,S2/Fall/03.mp4,43,4.3,Falling,797.4789,406.6447,0.2951,796.5921,403.0395,0.1222,796.6888,403.8039,0.1865,805.0441,400.3806,0.1457,797.6722,405.0742,0.2849,776.0659,406.946,0.9062,761.6646,413.6028,0.951,751.1375,423.3667,0.7853,740.1052,447.994,0.8915,780.5165,425.7623,0.7147,792.3737,431.3715,0.7807,614.1614,403.0373,0.9927,603.6595,395.6183,0.9935,537.2189,408.5269,0.9955,531.8034,414.7886,0.9952,407.5409,395.3545,0.9942,402.1951,399.4977,0.9935
03.mp4,S2/Fall/03.mp4,44,4.4,Falling,798.0128,400.1088,0.1393,796.3483,397.4864,0.0658,796.5608,398.0715,0.0647,808.2823,398.4042,0.1168,800.3477,403.8754,0.1293,786.1881,408.7339,0.8558,769.1937,412.1423,0.8548,763.9249,428.5539,0.7684,746.9997,446.0166,0.7465,780.5098,429.1367,0.683,793.396,431.5382,0.6089,623.7476,405.4637,0.989,611.8481,395.4389,0.9864,535.7382,402.9717,0.994,535.59,405.8647,0.9913,394.9166,389.962,0.9931,391.379,390.1281,0.9904
03.mp4,S2/Fall/03.mp4,45,4.5,Falling,790.9151,408.2726,0.2189,794.1183,401.4785,0.075,793.337,401.4372,0.122,793.2776,398.6685,0.1355,796.5472,399.7402,0.1842,762.1437,401.8415,0.7907,759.056,405.4758,0.9333,752.203,451.1362,0.7102,757.0347,461.1797,0.9185,776.2786,434.5021,0.7781,802.142,441.3371,0.8801,598.013,389.7806,0.9578,595.6133,380.6313,0.9702,533.763,408.8052,0.9339,533.7277,410.5605,0.9456,528.9977,391.8937,0.8785,524.679,397.6511,0.8864
03.mp4,S2/Fall/03.mp4,46,4.6,Falling,786.3197,408.2806,0.0552,785.6927,406.9485,0.025,789.5704,400.3349,0.0251,793.1965,422.8611,0.0918,802.4646,414.037,0.1175,771.2781,439.8046,0.7472,765.0339,418.472,0.7205,747.4266,453.2023,0.6818,769.5393,426.975,0.6649,770.1454,450.3407,0.6167,811.0855,443.5898,0.5478,615.3151,424.1839,0.9509,604.7297,405.2505,0.9397,556.7084,396.2503,0.9429,547.7826,387.2304,0.9229,404.4372,368.9349,0.9302,401.4622,371.0439,0.9095
03.mp4,S2/Fall/03.mp4,47,4.7,Falling,632.4067,444.5975,0.0401,631.8368,438.3679,0.0178,631.866,429.5042,0.0276,588.1749,445.7856,0.0492,597.5401,432.9038,0.0794,519.3516,429.5202,0.3288,529.2646,436.9464,0.2358,574.6461,424.2739,0.3792,534.7581,443.1051,0.2232,779.4423,444.5042,0.5444,637.5331,430.2628,0.3976,452.2395,396.6307,0.7964,462.7007,410.6939,0.7013,540.1664,386.0854,0.8818,579.1987,403.9833,0.8174,677.9399,387.0878,0.8925,677.6722,400.6448,0.8434
