video_name,video_path,frame,second,class,nose_x,nose_y,nose_c,left_eye_x,left_eye_y,left_eye_c,right_eye_x,right_eye_y,right_eye_c,left_ear_x,left_ear_y,left_ear_c,right_ear_x,right_ear_y,right_ear_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,right_elbow_x,right_elbow_y,right_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,right_wrist_x,right_wrist_y,right_wrist_c,left_hip_x,left_hip_y,left_hip_c,right_hip_x,right_hip_y,right_hip_c,left_knee_x,left_knee_y,left_knee_c,right_knee_x,right_knee_y,right_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_ankle_x,right_ankle_y,right_ankle_c
15.mp4,S1/Fall/15.mp4,29,2.9,Falling,304.0523,193.7428,0.9446,306.585,184.1433,0.9783,302.8042,186.7772,0.3172,327.8902,175.595,0.9807,321.5767,184.6489,0.021,358.7197,207.2034,0.9942,358.1901,213.7104,0.9251,369.9087,275.5952,0.9862,362.0442,276.0194,0.5255,336.86,313.0783,0.9792,332.0934,309.0495,0.626,381.3177,312.4507,0.9952,383.9436,308.0262,0.9816,290.1508,341.668,0.9982,309.822,334.5136,0.9917,336.9937,432.0924,0.993,350.9546,412.2763,0.9835
15.mp4,S1/Fall/15.mp4,30,3,Falling,301.2691,194.7384,0.9326,303.6068,185.3594,0.9725,300.34,187.342,0.2851,322.8987,176.8973,0.9789,318.5339,184.3951,0.0233,354.4944,207.5021,0.9946,355.5693,213.7205,0.9237,369.887,275.6083,0.9873,361.5067,275.5266,0.5283,344.1021,325.7452,0.9795,331.9721,311.7107,0.6224,381.2904,312.3329,0.9955,385.0528,307.6371,0.982,291.0679,341.7361,0.9982,310.0355,332.3832,0.9913,337.3772,435.4783,0.9928,351.1656,410.2215,0.9826
15.mp4,S1/Fall/15.mp4,31,3.1,Falling,298.0469,196.5424,0.9209,300.0667,187.4542,0.9692,297.5508,189.5881,0.2482,320.4655,178.8533,0.9781,317.3238,186.7816,0.0193,353.3643,207.8383,0.9933,353.3636,214.4487,0.914,370.209,275.7198,0.984,361.0348,275.8118,0.5006,344.9317,324.2559,0.9747,334.9615,312.5819,0.5899,380.6473,310.3181,0.9954,383.6573,306.3013,0.9826,290.7019,341.3107,0.9984,308.425,334.5823,0.9926,337.6121,433.4772,0.9941,350.5723,412.9071,0.9862
15.mp4,S1/Fall/15.mp4,32,3.2,Falling,296.6671,198.0895,0.926,298.7448,188.9668,0.9707,296.0493,190.6913,0.2599,318.3449,180.7304,0.9788,315.2961,187.7532,0.0211,350.7422,210.28,0.9944,353.5764,215.3039,0.915,367.6508,278.3475,0.987,360.4546,276.3436,0.5076,340.6354,324.066,0.979,331.8409,310.8026,0.6078,379.9601,312.6198,0.9952,384.8667,307.4667,0.9807,289.3561,342.2112,0.9982,310.0362,332.1078,0.991,336.817,435.7944,0.9927,350.174,410.3413,0.9823
15.mp4,S1/Fall/15.mp4,33,3.3,Falling,293.5187,200.7816,0.9222,295.1427,191.8789,0.9699,293.2766,193.4277,0.2429,314.872,182.4539,0.9785,313.0576,189.3075,0.0185,349.0019,210.476,0.9941,350.1604,214.8794,0.9133,366.9612,278.5196,0.9865,359.924,275.3167,0.5033,337.0149,317.898,0.978,332.7746,307.9577,0.5993,379.3859,311.8893,0.9955,383.0923,306.7632,0.9823,288.6275,342.5965,0.9984,306.9791,333.5583,0.9922,336.8019,433.1669,0.9938,350.9699,411.2588,0.985
15.mp4,S1/Fall/15.mp4,34,3.4,Falling,290.9202,202.7153,0.9153,292.3908,193.8645,0.9668,290.478,195.5649,0.2331,311.1168,183.9084,0.9787,309.926,190.9732,0.021,344.7753,210.0958,0.9945,348.27,216.1537,0.9163,365.7686,279.8526,0.987,357.7321,276.9835,0.5026,345.8173,333.6227,0.9772,331.8548,312.9582,0.5886,381.5048,312.1248,0.9957,387.1324,308.3755,0.9826,289.2702,341.1019,0.9984,310.0616,334.3356,0.992,337.018,434.0115,0.9938,351.9799,412.2115,0.9847
15.mp4,S1/Fall/15.mp4,35,3.5,Falling,288.1292,204.8646,0.9335,289.7722,195.3615,0.9715,286.8648,197.7951,0.3345,308.1486,184.1968,0.9721,303.7657,192.5524,0.0274,342.6088,208.9541,0.9914,342.1675,216.5229,0.8859,366.21,273.2022,0.9806,358.9833,273.977,0.4579,336.1445,319.8307,0.9709,332.5621,312.4509,0.5668,380.8289,311.8882,0.9873,382.4841,309.0343,0.9538,292.5536,338.9446,0.9936,305.7548,335.2597,0.972,335.5582,433.4491,0.9753,342.7977,419.6119,0.9438
15.mp4,S1/Fall/15.mp4,36,3.6,Falling,285.2042,206.9935,0.9266,286.3564,197.3074,0.968,283.8042,200.0605,0.3236,303.8088,185.0297,0.9706,300.1931,194.0728,0.029,340.1898,208.6933,0.9912,338.4409,217.5687,0.8907,366.7556,274.2391,0.978,356.3341,275.521,0.4562,344.2277,328.5494,0.9649,331.29,316.4003,0.5464,382.6964,311.2495,0.9885,383.8382,309.4037,0.9596,295.2016,339.3524,0.9945,307.0117,336.9779,0.977,335.3597,433.8045,0.9802,344.9401,420.1801,0.956
15.mp4,S1/Fall/15.mp4,37,3.7,Falling,282.5095,209.8667,0.9237,283.5143,200.4143,0.9664,281.1941,202.8398,0.3124,300.2394,187.6012,0.9709,297.2829,195.8468,0.0297,335.4298,209.668,0.992,336.6746,217.8424,0.8954,364.1223,275.9519,0.9796,354.4949,275.8008,0.4626,343.6699,331.1096,0.9657,329.854,316.0952,0.5468,381.3836,312.0415,0.9896,384.8199,310.2162,0.9627,293.7842,340.597,0.9949,309.5961,338.0888,0.9783,334.0236,433.4603,0.9814,344.6644,419.5805,0.9582
15.mp4,S1/Fall/15.mp4,38,3.8,Falling,279.8221,211.69,0.9313,281.013,202.477,0.9737,277.5575,204.8939,0.2625,298.0679,188.8635,0.9834,293.6476,197.7787,0.0219,330.7578,209.6435,0.9959,338.2651,218.1545,0.9255,361.4906,274.9549,0.9899,356.8749,275.5013,0.513,343.774,324.4339,0.9801,332.2153,313.5244,0.5867,380.8921,315.1589,0.9961,388.8396,313.635,0.9831,286.9251,343.2416,0.9978,313.4924,341.3341,0.9889,338.8195,432.6382,0.9894,353.5628,419.4202,0.9734
15.mp4,S1/Fall/15.mp4,39,3.9,Falling,277.1707,213.8976,0.9176,278.2582,204.8665,0.9679,275.3023,207.3823,0.2358,295.4947,190.7721,0.982,292.4966,199.6982,0.0227,328.0921,209.8521,0.9954,337.0389,219.0589,0.9149,362.1771,274.4638,0.9885,356.5585,275.6207,0.4851,350.4041,330.7688,0.9765,332.0135,315.7229,0.5511,379.0597,316.1875,0.995,388.1284,315.442,0.9786,287.4413,343.1666,0.9969,314.3517,343.5324,0.9846,336.9314,434.4698,0.9851,351.8724,423.8983,0.963
15.mp4,S1/Fall/15.mp4,40,4,Falling,275.3588,216.161,0.9208,275.2232,205.8309,0.9696,273.2486,209.6058,0.2164,292.4034,190.4595,0.9826,290.6654,203.0957,0.0173,329.9598,215.3138,0.9949,333.2618,222.5474,0.914,359.3736,280.5427,0.9877,355.8289,273.3145,0.4917,347.4866,336.0716,0.9705,334.4744,318.4986,0.5073,371.7045,316.3625,0.995,374.7657,314.4776,0.9789,293.6189,345.3412,0.9946,302.6845,342.8919,0.9743,350.2788,432.5152,0.9674,351.6641,420.7874,0.9243
15.mp4,S1/Fall/15.mp4,41,4.1,Falling,271.7568,218.0399,0.9242,271.2759,207.91,0.9712,269.6349,211.8517,0.2279,288.2637,192.4086,0.9832,286.9437,205.4893,0.0177,327.7192,216.7023,0.9951,329.698,223.6397,0.9142,358.998,281.3253,0.9879,353.6739,273.7998,0.4999,351.6817,334.2887,0.9708,336.6853,319.2353,0.5116,369.7505,316.4984,0.9952,371.4468,314.4714,0.9796,294.8268,346.0516,0.9946,299.4337,342.3077,0.9747,353.5369,432.2703,0.9678,349.5323,418.5373,0.9257
15.mp4,S1/Fall/15.mp4,42,4.2,Falling,268.7704,220.9556,0.9324,268.814,211.1302,0.9753,266.688,214.3782,0.2356,286.2822,196.1371,0.9837,283.3353,207.6634,0.0151,326.9196,218.3937,0.9953,325.6642,224.6154,0.9168,357.5089,282.1629,0.989,348.7105,274.5493,0.5064,338.7283,326.6551,0.9751,327.8556,314.8033,0.5398,372.5375,315.0054,0.9957,372.4911,312.3664,0.9818,293.5149,348.0077,0.9954,300.826,342.7166,0.9777,352.2813,433.6866,0.9707,352.8325,418.8528,0.932
15.mp4,S1/Fall/15.mp4,43,4.3,Falling,266.0612,223.664,0.9368,265.6339,213.5439,0.9773,263.9229,216.8887,0.2535,282.3115,197.7672,0.9846,280.5852,209.6544,0.0164,324.2613,220.2545,0.9953,324.3775,225.7306,0.9177,357.9405,287.6772,0.9883,348.8849,276.4405,0.5059,340.4026,333.6205,0.9732,326.077,314.8785,0.5366,372.8182,314.8438,0.9951,373.4882,311.8393,0.9797,292.8278,347.2976,0.9947,297.8871,341.9375,0.975,355.2806,433.0205,0.9669,351.3605,418.5,0.9249
15.mp4,S1/Fall/15.mp4,44,4.4,Falling,264.9377,227.0594,0.933,263.8492,216.9039,0.9755,262.4867,220.5691,0.2488,278.4713,200.333,0.9847,277.8763,213.0822,0.0176,321.8235,221.1159,0.9957,322.4069,227.5908,0.9232,356.4695,287.9641,0.9887,347.6321,278.695,0.5103,339.0486,331.4613,0.9727,323.9407,315.5884,0.5298,371.0015,313.8498,0.9956,372.343,310.8619,0.9817,290.6579,348.8747,0.9953,298.111,341.7512,0.9776,352.8569,432.7194,0.9709,354.3361,414.5862,0.9332
15.mp4,S1/Fall/15.mp4,45,4.5,Falling,262.1303,228.6211,0.9272,261.2879,218.6207,0.9728,259.5998,222.0647,0.2455,275.7187,202.0687,0.9838,274.7604,214.1621,0.0199,318.9482,221.6932,0.9959,319.3301,227.7575,0.921,356.4462,288.6175,0.9891,347.1282,278.9844,0.5068,349.8795,338.7206,0.9712,327.2154,317.3963,0.5158,370.8914,311.6832,0.9957,372.1526,308.9383,0.9814,290.9086,348.1575,0.9953,297.7831,341.5382,0.9773,352.648,433.5029,0.9713,354.2004,415.2452,0.9328
15.mp4,S1/Fall/15.mp4,46,4.6,Falling,259.0641,230.7229,0.9195,258.3108,221.2356,0.9692,256.8609,223.8402,0.2228,272.7742,204.9866,0.9823,272.5411,215.2323,0.0189,314.669,222.352,0.9955,318.9647,228.2231,0.9183,352.4911,287.35,0.9893,350.2955,279.659,0.5164,338.3638,328.1474,0.9773,326.7701,313.712,0.5698,372.0318,313.2079,0.9964,376.1334,310.3791,0.9845,287.8032,350.2195,0.9972,301.1461,343.6564,0.9865,347.7883,435.3727,0.984,353.8733,417.8174,0.9621
15.mp4,S1/Fall/15.mp4,47,4.7,Falling,256.0139,232.9575,0.9055,255.7379,223.8265,0.9633,253.8125,225.992,0.1937,270.5656,207.4344,0.9803,268.7127,216.4985,0.0174,313.3498,224.8524,0.996,312.7727,230.1624,0.9165,353.8867,291.6154,0.9905,344.7159,283.2018,0.5132,352.1646,346.3399,0.9766,325.6961,319.7567,0.5534,371.6525,314.4346,0.997,373.182,311.7274,0.9864,287.1515,349.1343,0.9978,298.6313,342.8466,0.9888,344.636,433.3147,0.9882,355.7076,414.41,0.9707
15.mp4,S1/Fall/15.mp4,48,4.8,Falling,252.1888,233.9164,0.907,251.4172,225.0028,0.9659,250.2199,227.1436,0.1813,266.3159,208.1129,0.9842,266.0903,217.3824,0.016,311.5903,225.2191,0.9969,311.1912,229.3428,0.9306,353.9785,293.4347,0.9921,345.0258,282.6941,0.5354,353.991,345.2404,0.9787,328.2074,317.4342,0.5614,368.5403,313.3048,0.9982,370.4818,309.7696,0.9916,286.26,351.7443,0.9989,298.8323,342.8028,0.9939,345.7804,434.0842,0.9938,360.2512,411.3062,0.9844
15.mp4,S1/Fall/15.mp4,49,4.9,Falling,249.4514,235.3946,0.872,248.9611,225.9504,0.9515,248.285,228.99,0.1681,262.2452,209.6872,0.9793,262.9176,219.0785,0.0186,305.3688,225.5143,0.9966,309.4688,232.4566,0.8939,351.8106,290.6074,0.9911,342.094,284.8537,0.4296,349.9119,349.6055,0.9695,326.3272,321.2552,0.4331,371.3775,313.7584,0.9971,376.0229,312.0296,0.9848,291.9986,349.9682,0.9973,301.0624,344.8141,0.9841,349.6628,433.2531,0.9857,356.9012,414.8158,0.9604
15.mp4,S1/Fall/15.mp4,50,5,Falling,246.7742,236.847,0.9178,246.0158,228.3419,0.9678,245.0349,230.059,0.2293,260.8452,210.6295,0.982,260.902,218.6396,0.0207,304.5023,223.7679,0.9956,308.5903,227.4531,0.9334,345.2392,292.8681,0.987,348.8915,280.584,0.5375,330.7809,328.4458,0.972,328.7081,311.4589,0.574,371.5322,310.4429,0.997,376.6676,307.5623,0.9886,284.841,349.6122,0.9986,305.6115,343.4426,0.9938,339.1026,430.4711,0.9936,362.044,415.4158,0.9859
15.mp4,S1/Fall/15.mp4,51,5.1,Falling,244.5824,236.8891,0.9088,243.4976,227.3114,0.9669,242.4277,230.3507,0.2093,258.2357,210.6066,0.9832,258.5711,221.5375,0.0193,302.2904,226.199,0.9965,304.2939,232.6024,0.9165,349.2281,292.6772,0.9903,340.1325,283.4364,0.4866,352.7356,346.0955,0.9696,329.3476,317.5689,0.4842,365.9192,310.2153,0.9971,368.7088,309.1457,0.9865,287.3128,349.6639,0.9974,297.753,347.5234,0.9864,345.9304,432.1302,0.985,351.4953,419.7971,0.9625
15.mp4,S1/Fall/15.mp4,52,5.2,Falling,241.4949,238.153,0.915,240.7457,228.7274,0.9689,239.0669,232.0061,0.234,255.4872,212.2011,0.9812,253.9245,223.3263,0.019,298.4444,225.3547,0.9956,300.3752,232.8592,0.9027,344.1641,288.7635,0.9891,339.8906,280.4033,0.4691,330.9802,327.2978,0.9717,323.5895,307.5321,0.5009,364.5658,308.0915,0.9965,366.5161,307.8052,0.9841,288.4896,350.4232,0.9966,298.1353,350.8669,0.983,345.9096,432.274,0.9797,346.634,426.2578,0.9503
15.mp4,S1/Fall/15.mp4,53,5.3,Falling,237.7306,239.8145,0.9047,236.3675,230.1712,0.9674,235.7149,233.8038,0.1929,249.9346,213.6234,0.9831,250.8022,225.6126,0.0145,294.9937,225.5179,0.9956,296.8376,235.636,0.8985,343.3023,289.0256,0.9901,335.8799,284.2895,0.4602,324.7018,330.1671,0.9745,316.956,310.5103,0.5001,363.6573,307.4069,0.997,365.3753,308.0772,0.9858,288.1708,351.6894,0.997,295.0051,353.2405,0.9841,353.3019,430.9196,0.9812,349.6422,425.0795,0.9532
15.mp4,S1/Fall/15.mp4,54,5.4,Falling,232.6967,241.7619,0.9207,232.7486,232.8409,0.9696,230.8734,234.4588,0.2526,247.3231,217.2392,0.9822,245.8166,224.12,0.0213,289.0365,228.7053,0.9947,295.1333,234.0978,0.9179,342.4046,291.31,0.985,344.711,281.4886,0.4949,319.8435,324.0985,0.97,324.1771,308.1647,0.5536,363.7841,304.9182,0.9954,370.3844,304.0612,0.9827,283.9427,352.2819,0.9974,309.2581,351.8929,0.989,339.068,429.8177,0.987,359.7101,425.6701,0.9719
15.mp4,S1/Fall/15.mp4,55,5.5,Falling,229.5529,243.8445,0.9156,229.6908,234.9282,0.9677,227.4869,236.6572,0.2412,243.3731,219.6547,0.9818,241.1339,226.5233,0.0198,284.0813,230.6958,0.9947,289.8957,235.182,0.9085,338.9434,291.8233,0.9867,341.7653,279.434,0.4825,315.0233,319.8899,0.9739,323.2092,306.3776,0.5566,358.6314,304.3239,0.9955,364.7312,303.5211,0.9818,282.0345,353.9217,0.9971,306.3735,354.157,0.9872,340.7032,426.5376,0.985,358.5091,425.3384,0.9662
15.mp4,S1/Fall/15.mp4,56,5.6,Falling,226.2517,244.9498,0.8814,225.989,236.1234,0.9396,225.5057,237.1144,0.2206,238.0325,221.9681,0.9654,239.3249,226.5953,0.026,282.6606,232.3287,0.9925,285.3908,235.8888,0.92,335.6163,286.655,0.9819,339.9352,275.5788,0.59,311.2272,320.5066,0.968,325.9944,305.8591,0.6504,362.8495,298.5558,0.9944,366.9133,297.0156,0.9823,289.8464,355.7653,0.9964,309.814,351.5395,0.9875,340.8807,428.3418,0.9826,365.1624,420.1008,0.9672
15.mp4,S1/Fall/15.mp4,57,5.7,Falling,221.1939,248.7547,0.8931,221.5469,240.6977,0.9567,220.564,240.4568,0.1955,233.5567,225.7847,0.9808,234.6287,227.6329,0.0218,270.7769,231.8696,0.9961,283.2642,234.4485,0.9188,332.1487,288.679,0.9896,332.9373,280.2664,0.494,313.4989,316.0491,0.9758,315.2536,307.9377,0.5563,357,299.3118,0.9972,369.0666,298.6122,0.9876,283.1919,355.2846,0.9983,318.5739,354.0793,0.992,338.5903,428.0217,0.9907,363.6343,425.4124,0.9783
15.mp4,S1/Fall/15.mp4,58,5.8,Falling,216.4097,251.1564,0.8932,216.013,242.0704,0.9576,216.073,243.7302,0.2156,228.6692,226.6343,0.9764,230.1749,232.3845,0.0218,272.7216,233.4934,0.9959,275.164,240.7311,0.8997,324.2458,283.9095,0.9899,314.5573,285.4511,0.4688,302.7297,328.5184,0.9713,300.779,323.1305,0.5027,353.6635,297.9128,0.9971,357.087,297.9955,0.9864,290.9246,359.097,0.9968,305.0569,354.7526,0.9842,344.0986,437.5255,0.9795,354.6709,424.2916,0.9505
15.mp4,S1/Fall/15.mp4,59,5.9,Falling,213.3832,253.5709,0.9177,212.2451,244.3237,0.9489,211.3396,246.8534,0.2771,225.6549,228.5107,0.9582,223.8448,237.6042,0.0278,274.9971,236.491,0.9956,259.5357,245.969,0.9636,322.2552,282.3596,0.9914,296.7949,284.4138,0.8156,308.0033,318.3173,0.9837,292.5249,324.8362,0.8339,352.6553,296.951,0.9985,342.6788,299.5747,0.9956,299.6708,355.5988,0.998,291.4377,356.8975,0.9939,348.3929,429.3887,0.9839,342.5211,426.6932,0.9722
15.mp4,S1/Fall/15.mp4,60,6,Falling,206.9931,256.2758,0.9155,207.0303,247.1716,0.9408,205.0653,248.9995,0.2615,221.3581,233.0168,0.9599,219.1006,240.3309,0.0305,265.9862,240.6686,0.9961,260.1433,249.7814,0.9785,318.1087,289.5818,0.9921,290.505,292.285,0.8882,295.2579,328.7481,0.9863,273.2666,334.7673,0.8971,345.0552,295.3016,0.9985,344.4014,297.4454,0.9964,287.1306,358.5531,0.9975,305.1269,358.8875,0.9938,345.5845,430.549,0.9749,358.052,426.7796,0.9629
03.mp4,S2/ADL/03.mp4,80,8,Sleeping,526.219,159.3582,0.6052,525.3052,150.9587,0.7141,530.0524,150.6649,0.1215,535.0839,136.706,0.93,555.3413,137.0559,0.1054,562.0985,163.2706,0.9937,588.0436,163.5671,0.8857,575.4776,236.9607,0.9837,595.4763,236.524,0.4652,533.1172,266.4469,0.9363,539.0287,258.6688,0.4019,604.4689,307.9493,0.9964,621.955,304.9636,0.9838,595.2661,423.7603,0.9933,604.7395,414.0007,0.9707,612.7214,535.6421,0.9622,608.049,516.6576,0.9106
03.mp4,S2/ADL/03.mp4,81,8.1,Sleeping,530.4673,157.2528,0.5588,529.0827,149.2024,0.6442,534.6106,148.9208,0.1035,538.8248,134.84,0.9113,561.0385,135.4691,0.1041,565.9644,161.1273,0.9936,589.862,160.4272,0.9057,572.3893,236.6171,0.9849,588.5345,231.9175,0.5614,531.9799,256.7856,0.9437,534.9392,242.0435,0.4932,606.5144,306.1347,0.9971,623.0107,303.2404,0.9883,596.2565,420.9067,0.9945,606.9956,411.7478,0.978,612.9431,534.2054,0.9664,612.6747,515.6418,0.9247
03.mp4,S2/ADL/03.mp4,82,8.2,Sleeping,534.5841,158.0956,0.6042,533.4982,150.0514,0.6651,538.037,148.6819,0.1193,542.9891,136.5475,0.8816,561.9103,135.794,0.0966,569.3807,163.7355,0.9914,589.7271,161.2831,0.9031,573.4424,238.6433,0.9822,591.1128,232.6523,0.5752,519.0843,252.1454,0.9454,525.7425,250.6491,0.5337,611.3277,306.2994,0.9968,625.4708,302.3615,0.9877,600.5729,419.4403,0.9944,612.4915,408.1327,0.9791,611.8313,531.382,0.9667,615.7007,513.9772,0.9292
03.mp4,S2/ADL/03.mp4,83,8.3,Sleeping,538.7277,154.4252,0.4649,536.2732,146.5292,0.5547,543.4643,146.2495,0.0711,543.4274,133.9074,0.9029,570.3935,134.4843,0.0961,570.5451,162.391,0.9938,597.9321,160.1654,0.9021,567.6653,235.3398,0.9864,593.6715,229.8862,0.5449,512.9898,253.403,0.9444,527.251,250.6629,0.4687,611.8063,308.0506,0.9979,630.399,304.0575,0.9909,601.176,419.9055,0.9965,614.3531,408.7619,0.985,613.5992,533.4531,0.9793,621.1182,515.1504,0.9512
03.mp4,S2/ADL/03.mp4,84,8.4,Sleeping,544.0239,156.6877,0.58,541.8601,147.6722,0.681,547.0151,149.2173,0.1072,551.1957,132.3175,0.923,572.9535,137.2289,0.105,576.6382,158.9959,0.994,603.7856,161.6407,0.9003,568.7576,232.3985,0.9851,595.6122,232.9143,0.501,511.0973,250.3372,0.9403,526.2411,250.732,0.4331,614.9673,308.3714,0.9973,633.2372,306.6559,0.988,604.408,421.5103,0.9954,620.4717,414.7889,0.9801,616.0656,534.2098,0.9738,622.0314,519.0704,0.9378
03.mp4,S2/ADL/03.mp4,85,8.5,Sleeping,547.499,156.0522,0.5596,545.1049,147.2192,0.65,551.2476,148.3874,0.1,554.338,132.6601,0.9159,578.4405,136.8073,0.1055,579.6528,159.3024,0.9938,607.8393,162.5683,0.9079,573.9607,228.4355,0.9852,596.4948,231.7685,0.5397,514.277,249.5001,0.9426,525.0763,250.4519,0.4701,615.7858,307.6818,0.9974,635.4649,305.9889,0.9889,606.197,419.8373,0.9953,625.522,412.8767,0.9808,615.4291,533.1954,0.9726,624.948,517.2753,0.9371
03.mp4,S2/ADL/03.mp4,86,8.6,Sleeping,549.5827,156.1045,0.5717,548.1863,147.1276,0.6575,553.4218,147.2238,0.1062,558.2659,133.5083,0.8842,579.8978,135.7933,0.0897,579.524,159.0531,0.9907,610.9724,159.6011,0.8762,576.5661,228.1784,0.9808,607.0957,224.9737,0.4879,517.6,245.8129,0.9374,535.3577,246.0322,0.4468,615.842,304.5999,0.9962,637.0437,301.932,0.9843,605.8168,420.424,0.992,627.4999,412.6348,0.9675,617.2849,532.1553,0.9498,623.6723,518.5469,0.8892
03.mp4,S2/ADL/03.mp4,87,8.7,Sleeping,553.0598,159.0794,0.4966,550.5898,150.542,0.5541,558.1467,150.5028,0.0845,559.525,136.278,0.8394,585.4282,138.3685,0.0831,583.212,159.3327,0.9883,612.9732,161.3876,0.8739,582.2156,224.0086,0.98,607.4202,225.3412,0.5507,521.6506,250.0479,0.9396,537.0367,252.524,0.5099,617.2955,308.729,0.9959,637.0172,306.362,0.9843,609.579,426.9294,0.989,627.1598,419.0216,0.9599,619.6794,535.808,0.926,623.2192,521.0545,0.8502
03.mp4,S2/ADL/03.mp4,88,8.8,Sleeping,555.8827,158.3073,0.4391,553.5396,149.9977,0.4993,561.1467,149.5358,0.0701,561.7803,136.015,0.8282,588.4547,137.069,0.0818,583.6649,158.2823,0.9876,617.007,160.0179,0.8549,583.4792,223.1759,0.9797,618.9636,225.8453,0.5145,527.3257,256.5763,0.9359,550.9793,260.6116,0.4686,618.7263,306.1698,0.9959,640.3382,303.709,0.9833,610.7823,424.1127,0.9895,627.6003,416.4831,0.9598,618.6461,534.3226,0.9322,621.5616,520.0953,0.8566
03.mp4,S2/ADL/03.mp4,89,8.9,Sleeping,557.0512,156.5568,0.4561,555.0473,148.4067,0.524,562.0464,147.9141,0.0739,563.3878,134.8492,0.8392,588.6035,135.8395,0.0808,585.2195,156.4108,0.9879,617.425,159.3257,0.8516,590.7198,219.8727,0.9796,623.1658,225.2077,0.4956,537.4205,263.811,0.934,557.542,267.3482,0.4449,618.9108,303.6503,0.9957,640.1628,301.6091,0.9824,609.001,422.4955,0.9894,628.3365,415.8852,0.9581,617.0826,533.8654,0.9323,622.5668,520.2581,0.8541
03.mp4,S2/ADL/03.mp4,90,9,Sleeping,559.1742,156.7385,0.3972,556.853,148.5828,0.4634,564.4232,148.1251,0.0605,565.0435,135.016,0.8252,592.2312,136.225,0.0792,585.0585,156.3386,0.9871,619.7681,160.3081,0.8358,589.0056,221.7063,0.9791,625.1596,230.3371,0.4743,543.842,270.8094,0.9299,564.5519,278.4895,0.417,617.5302,303.7399,0.9956,640.4193,302.7184,0.9813,609.0251,422.6544,0.989,627.9283,418.2716,0.9554,615.181,533.4109,0.9312,619.9484,522.0547,0.8487
03.mp4,S2/ADL/03.mp4,91,9.1,Sleeping,559.3958,154.5736,0.2863,556.6299,146.9161,0.3783,565.2103,146.2028,0.0377,562.5154,134.0873,0.8848,596.4465,134.0665,0.0956,582.2494,156.8382,0.9914,625.1005,159.9908,0.8499,584.1124,225.3723,0.9825,628.8154,236.2248,0.43,542.9224,282.1324,0.9246,565.6542,288.735,0.3471,617.8195,301.4935,0.9972,647.8735,300.0362,0.9867,608.6934,416.4039,0.9953,631.4786,411.4742,0.978,611.1122,533.2438,0.9741,626.2065,519.7913,0.9346
03.mp4,S2/ADL/03.mp4,92,9.2,Sleeping,560.9847,155.9331,0.3516,558.4523,147.5157,0.3805,567.2298,146.3485,0.0543,564.6603,134.6534,0.8053,596.4747,134.1225,0.0998,581.9871,157.9549,0.988,624.1248,162.0457,0.876,587.1602,226.5808,0.9794,631.8176,237.4308,0.5657,547.4631,289.1246,0.928,573.1042,295.6322,0.4746,617.7001,302.4207,0.996,646.3606,301.565,0.9846,605.6593,421.1808,0.9888,630.0774,417.4614,0.9593,611.2757,533.7299,0.9256,623.5903,523.1958,0.8474
03.mp4,S2/ADL/03.mp4,93,9.3,Sleeping,561.1964,154.3933,0.2517,558.1619,146.6744,0.3517,567.4155,145.7673,0.0319,563.1417,133.5949,0.8906,599.5271,133.1204,0.0948,580.8603,158.1495,0.9911,629.192,160.1938,0.8239,586.0295,230.2196,0.9819,636.4184,238.2827,0.372,550.5035,295.7193,0.9179,574.0826,299.3098,0.2914,615.8453,305.2524,0.9968,649.7292,303.5936,0.9838,607.5612,419.2204,0.9946,630.094,415.2064,0.9728,611.6541,534.1747,0.971,625.152,522.8427,0.9231
03.mp4,S2/ADL/03.mp4,94,9.4,Sleeping,560.3394,153.0042,0.2503,557.947,145.0677,0.3458,566.9249,143.6742,0.0324,563.6689,133.6564,0.8882,600.3993,132.2345,0.095,579.1888,159.9519,0.9916,631.827,161.1313,0.8421,588.3482,231.124,0.9824,642.3416,238.9134,0.4173,558.8055,300.2616,0.9132,590.3912,304.3165,0.3007,612.3297,308.135,0.9969,648.4178,305.9066,0.9848,604.7205,423.8519,0.9922,629.2378,418.6705,0.9635,615.9838,535.5756,0.9531,625.2016,523.313,0.8839
03.mp4,S2/ADL/03.mp4,95,9.5,Sleeping,559.4696,152.5719,0.2758,557.4885,144.4052,0.3805,565.8697,142.8946,0.0381,564.0137,133.5004,0.9018,600.1745,131.7582,0.1105,578.3545,162.7546,0.9925,633.4738,161.5353,0.8563,586.9506,235.0182,0.9818,650.6462,237.5781,0.4185,563.1767,300.1891,0.9089,605.77,298.9448,0.2959,610.3967,307.3959,0.9971,648.0191,304.352,0.9858,604.5191,421.038,0.9933,629.1034,415.2076,0.969,614.9783,533.4609,0.9614,627.3229,521.5599,0.9039
